AccountOID,ConsumptionDate,Consumption
254525,2021-01-26,0.036
252287,2020-02-24,0.380
245317,2020-12-11,0.202
250567,2020-02-11,6.590
49043,2021-02-16,1.793
33804,2019-09-10,0.877
150462,2019-12-10,0.262
244680,2019-12-03,7.066
44788,2018-12-20,0.796
13155,2018-12-15,0.000
261616,2020-03-25,0.275
97105,2021-02-07,0.423
107142,2020-08-11,0.205
72238,2020-12-17,0.143
181113,2019-07-25,158.000
7038,2021-01-14,0.382
249397,2020-01-03,9.710
250097,2020-08-16,3.422
256351,2020-02-12,1.323
112490,2019-03-06,0.527
184099,2019-09-13,0.407
274411,2020-07-11,0.232
250409,2020-09-19,0.000
247389,2020-07-23,0.996
1004,2019-06-19,0.449
245375,2019-11-13,0.437
29401,2019-05-30,1.536
249943,2019-02-10,12.840
865,2021-03-20,0.672
17194,2020-07-05,1.672
255456,2018-12-16,1.076
245317,2020-09-20,0.885
256655,2021-03-17,0.000
136213,2019-10-04,4.945
69500,2020-12-05,0.768
246032,2020-07-18,0.803
250004,2019-09-11,16.050
245883,2020-08-23,0.622
29330,2020-08-21,0.793
246596,2019-07-26,0.018
256502,2019-08-04,0.000
142606,2020-05-07,1.037
256156,2019-01-29,4.050
270305,2020-10-10,0.000
250020,2020-12-03,624.200
175989,2020-02-18,0.001
9953,2020-02-01,0.754
249397,2020-10-06,70.383
49043,2020-05-15,1.430
249397,2020-12-16,5.766
139515,2019-07-12,0.475
13942,2020-02-29,1.343
29401,2019-03-20,2.278
283681,2021-02-12,3.045
244899,2020-06-25,0.108
69535,2021-03-13,0.703
107142,2019-08-29,0.146
251881,2020-01-07,1.636
250409,2020-06-18,90.000
178474,2020-02-18,0.408
132516,2020-08-17,0.062
178474,2019-12-09,0.329
244899,2020-09-04,0.918
139515,2019-04-12,0.556
37358,2019-06-06,0.002
20681,2021-01-30,0.086
256351,2019-12-07,0.971
72238,2020-04-06,0.268
245883,2020-02-19,0.953
181113,2020-01-05,0.000
137018,2019-04-21,0.335
250175,2018-12-11,7.250
249943,2020-07-04,29.170
13155,2019-11-06,0.074
262462,2020-11-10,1.471
39681,2021-03-18,0.217
71392,2021-02-09,1.016
865,2019-02-22,0.238
137018,2020-02-29,0.447
246272,2020-12-23,0.715
29330,2019-08-24,0.715
247568,2018-12-11,1.110
65583,2019-09-24,1.504
187271,2020-12-01,0.798
261517,2020-04-06,0.000
97105,2020-07-01,1.627
97302,2020-04-12,0.247
246272,2019-04-07,0.493
250574,2020-11-14,0.265
178474,2020-06-11,0.265
277704,2020-07-02,0.314
255813,2020-01-27,8.796
256508,2020-02-21,0.000
123533,2019-08-17,0.000
108293,2019-06-10,0.538
246596,2020-02-10,0.446
17194,2019-10-24,1.074
46157,2021-01-08,1.078
798,2019-03-06,0.359
254525,2020-02-07,0.012
245302,2019-03-21,2.555
20884,2020-04-08,0.000
116228,2019-08-22,0.289
252969,2021-03-13,6.558
256919,2020-11-23,0.022
245302,2020-07-09,4.294
20041,2020-03-18,0.196
245332,2021-03-11,0.000
40839,2020-01-22,0.401
252388,2020-10-29,139.337
69500,2020-07-25,1.279
6555,2020-02-18,0.273
115301,2019-01-15,1.333
123533,2021-01-03,0.480
268752,2020-10-13,1.092
249860,2019-08-09,2.170
46157,2019-09-20,1.138
152526,2021-03-07,0.269
37302,2020-04-20,0.000
151213,2019-01-04,0.400
10065,2019-03-26,0.022
260221,2020-11-26,1.120
259866,2020-01-31,0.155
260221,2020-12-06,0.390
62776,2020-06-04,0.888
249860,2019-07-18,2.254
5479,2020-04-01,0.691
55005,2021-03-21,0.706
135191,2021-02-20,0.786
29330,2020-11-06,0.794
20041,2020-02-10,0.394
244424,2020-08-15,0.950
244858,2019-02-12,3.092
139514,2018-12-22,0.206
46157,2021-02-09,0.954
3592,2019-09-04,0.000
10065,2018-12-14,0.019
256969,2020-11-16,0.071
187989,2019-01-12,0.635
262929,2020-12-09,0.844
249897,2020-10-17,30.716
17980,2020-02-07,0.683
17592,2020-09-23,0.072
253208,2021-01-06,0.953
244680,2019-05-11,0.201
71392,2020-05-11,0.804
246629,2020-06-24,1.986
32053,2020-12-25,95.292
250195,2020-12-17,3.003
261616,2020-06-30,5.792
262462,2020-07-22,2.897
13942,2019-03-13,1.596
115301,2019-03-06,1.382
250202,2019-10-20,2.285
254695,2020-10-09,2.378
187271,2020-08-03,1.421
199151,2020-08-07,0.247
246066,2020-03-02,6.650
152526,2020-01-25,2.661
256947,2020-12-13,14.380
190642,2020-11-19,0.425
102613,2020-06-21,0.000
6557,2019-03-04,0.085
256872,2019-10-30,0.948
136213,2019-03-19,5.668
256766,2020-03-01,37.185
136213,2020-09-16,7.474
139515,2020-12-18,0.434
13964,2020-05-03,2.544
260283,2020-04-07,0.006
137018,2020-01-24,0.212
256609,2020-06-09,1.464
13942,2019-09-18,1.601
150462,2019-08-15,0.353
128194,2019-05-21,2.850
135605,2020-12-07,1.399
107431,2019-04-02,36.604
256609,2020-08-19,1.232
72238,2019-10-26,0.003
244424,2019-03-08,0.880
150462,2021-01-21,0.062
152526,2019-11-13,0.000
10065,2019-12-03,0.031
40839,2020-11-01,0.417
139514,2021-02-12,0.949
29330,2020-03-10,0.798
254525,2021-02-20,0.000
184099,2019-03-11,0.866
256609,2020-10-27,0.604
245302,2020-10-15,7.376
269084,2020-09-24,5.061
249660,2020-12-29,1.198
5479,2020-07-07,0.446
257402,2020-09-07,4.480
252287,2020-11-05,0.126
247389,2020-06-06,0.002
250095,2020-03-23,0.432
251881,2019-04-26,1.660
246272,2019-01-15,1.310
106646,2019-09-04,0.134
151213,2019-12-24,0.635
13964,2020-04-10,1.782
7336,2021-01-25,0.000
76953,2020-09-29,0.447
54212,2020-09-21,1.094
256959,2020-12-13,1.210
250199,2020-06-06,4.226
56796,2020-11-18,1.178
106646,2020-07-14,0.284
13636,2021-02-05,1.531
249951,2021-02-03,0.181
32053,2020-10-13,236.292
37309,2020-09-29,24.125
264362,2020-09-28,1.457
10065,2020-08-02,13.017
1004,2019-10-15,0.289
106646,2019-08-12,0.659
248224,2020-07-22,4.523
249897,2020-08-11,27.579
260283,2020-01-16,4.838
20342,2019-10-28,1.224
255813,2021-01-31,8.218
263567,2020-11-10,4.260
181113,2019-10-15,0.000
245958,2021-02-20,0.910
39681,2020-09-15,0.351
29102,2019-09-14,0.992
250097,2021-01-24,3.134
33447,2020-06-06,1.692
253374,2021-01-24,0.453
258102,2020-08-21,83.190
252388,2019-10-04,157.105
256947,2020-07-19,17.750
261100,2020-10-22,0.542
250004,2020-07-31,71.000
65583,2019-05-29,1.648
139516,2020-05-02,62.430
33447,2019-03-10,0.599
249860,2020-01-24,1.630
107142,2020-09-15,0.246
250022,2020-02-12,209.900
256351,2020-02-13,1.367
131327,2019-08-06,0.772
245515,2021-02-21,0.384
72055,2020-02-17,0.499
246272,2020-04-24,0.118
250781,2019-04-03,0.205
33804,2019-08-05,0.801
263528,2019-06-18,1.173
13964,2019-11-22,1.296
74697,2020-12-03,0.480
184099,2020-06-17,0.373
245344,2021-03-08,0.043
107142,2020-03-23,0.209
151568,2020-12-02,2.878
263528,2020-01-02,1.293
6547,2019-05-07,0.182
250020,2020-05-18,526.700
80569,2019-10-13,0.531
256970,2020-01-23,0.204
260221,2020-08-30,0.260
250252,2020-08-11,10.000
250252,2021-02-25,15.000
250022,2020-06-09,171.500
250255,2020-06-30,4.155
245883,2019-11-19,1.176
13942,2020-10-30,1.971
249971,2019-09-27,585.000
17980,2019-04-03,0.652
5493,2020-11-22,0.001
252287,2020-03-07,0.531
248098,2019-01-15,0.847
254812,2021-01-14,0.594
137018,2018-12-14,0.302
256766,2020-10-17,0.963
6562,2020-10-29,0.259
6507,2021-03-04,0.043
256924,2019-11-13,0.406
112490,2018-12-26,0.461
29401,2020-09-18,2.322
255456,2020-06-24,0.621
249943,2020-12-27,28.770
251229,2019-07-16,3.240
20681,2020-01-25,0.197
175989,2020-03-01,0.000
245105,2019-05-28,7.760
260417,2020-10-31,0.586
259030,2020-04-22,0.089
283681,2020-08-09,3.008
6547,2020-12-31,0.422
250409,2020-10-01,0.000
58197,2020-11-05,0.517
5802,2021-03-03,0.263
716,2020-10-10,0.263
97302,2020-10-05,0.119
13024,2020-05-22,0.000
256508,2019-05-19,0.000
116228,2020-06-27,1.181
268752,2019-11-16,0.839
263567,2019-11-07,6.880
58197,2020-08-09,0.347
256872,2019-11-22,0.517
13024,2020-08-18,0.000
245314,2020-03-10,0.000
49043,2020-06-24,1.618
249897,2019-04-28,459.230
10481,2018-12-27,0.640
245883,2020-11-07,0.725
250202,2019-09-27,1.766
269084,2021-02-16,2.021
246516,2020-03-15,0.000
244858,2019-12-09,2.704
20753,2020-06-22,0.787
798,2021-01-18,0.188
250175,2020-12-17,3.930
80569,2020-07-23,0.299
29102,2020-02-03,1.672
65583,2020-07-30,0.051
249943,2019-01-12,33.270
107142,2020-02-12,0.166
46157,2020-04-02,1.270
253208,2019-11-07,8.613
171301,2020-03-14,1.337
13537,2020-12-24,1.210
69535,2019-08-29,1.078
250095,2021-01-05,0.462
245314,2020-02-17,0.000
261206,2019-05-05,1.517
245375,2020-12-03,0.515
20753,2020-08-18,0.338
254538,2020-07-25,0.683
20753,2020-11-09,0.291
131327,2019-04-17,1.411
20753,2021-01-19,0.445
136482,2020-05-16,1.254
123533,2019-03-02,0.782
256919,2020-09-05,0.000
39681,2021-03-01,0.256
3592,2019-08-13,0.000
33447,2019-12-19,0.996
250574,2020-07-04,0.429
250020,2021-03-01,720.300
37302,2020-10-10,0.067
252287,2019-09-21,0.823
65583,2020-06-09,0.000
139515,2020-12-21,0.244
256971,2020-05-11,0.036
261206,2019-08-31,0.750
256969,2020-10-25,0.003
112490,2021-01-01,0.303
151568,2020-06-17,5.288
258924,2020-04-16,0.715
256971,2020-06-12,0.032
249971,2019-05-30,6.250
86661,2019-12-26,0.309
8621,2021-03-05,1.359
251704,2019-09-03,1.517
20041,2020-06-05,0.484
11741,2021-02-14,1.528
2809,2021-03-07,0.690
248098,2021-02-28,0.101
3941,2020-08-03,0.000
171301,2020-06-16,0.562
256970,2020-02-09,0.152
6555,2019-12-01,1.286
246629,2020-01-15,1.371
261986,2020-01-29,0.462
131327,2020-08-23,0.000
245317,2020-02-26,0.177
716,2020-01-06,0.956
268752,2020-06-25,1.082
55005,2020-05-04,0.742
135605,2019-08-18,0.000
798,2019-02-03,0.453
250020,2020-01-11,1656.100
85008,2019-12-14,0.958
272294,2019-06-22,0.314
248696,2020-03-14,0.014
244424,2019-03-30,0.500
245992,2020-06-06,2.358
261206,2019-09-06,0.716
256156,2020-10-31,2.520
13964,2021-03-13,1.368
250567,2020-06-08,5.911
128194,2020-10-02,0.581
247000,2021-01-31,1.580
13636,2020-03-05,0.902
254525,2019-11-23,0.148
123533,2019-03-08,0.223
250202,2020-12-03,2.322
257225,2020-02-21,0.382
187271,2019-01-16,0.820
13155,2020-03-25,0.100
7336,2020-02-23,0.610
152526,2020-06-21,0.781
7087,2020-03-19,0.000
256508,2020-09-29,0.000
179922,2019-04-27,0.358
256766,2019-11-04,17.485
8621,2020-10-08,1.783
76953,2020-01-29,0.000
42923,2019-12-04,1.556
248098,2019-09-30,11.146
179922,2020-07-25,0.380
86661,2020-03-31,0.159
256766,2019-10-13,10.242
273259,2020-09-15,0.372
253374,2020-02-22,1.104
264909,2020-10-10,0.020
139513,2021-01-27,55.545
16129,2019-06-18,0.429
256655,2020-06-11,0.000
171301,2019-12-09,1.015
6564,2020-12-26,0.759
250199,2020-09-30,5.117
255829,2020-10-15,1.138
269084,2020-12-04,2.050
150998,2020-05-17,0.970
250781,2021-02-17,0.051
136213,2019-11-17,6.720
20884,2019-08-25,0.007
56988,2020-03-17,0.000
255254,2019-05-09,0.672
260221,2020-01-21,1.240
20884,2019-09-16,0.104
12857,2020-12-26,2.001
261517,2020-03-15,0.000
37302,2020-10-27,0.640
6555,2019-07-06,8.150
59449,2020-01-18,1.640
249943,2019-07-21,35.840
244899,2020-11-12,4.081
246272,2019-06-28,1.696
246629,2019-12-17,1.219
264909,2020-04-06,0.010
246516,2021-01-16,0.000
37358,2019-01-27,0.026
152526,2020-11-07,0.037
264362,2019-06-21,0.455
29330,2019-02-09,1.989
3941,2021-01-18,0.000
248365,2021-02-05,1.590
49043,2019-08-20,1.402
254538,2020-09-29,0.578
244424,2020-05-22,0.050
6564,2019-06-28,0.068
244858,2020-01-18,1.521
10481,2019-08-10,0.811
139514,2020-07-05,1.811
68102,2019-06-22,0.243
6547,2020-06-05,0.780
256609,2019-11-14,0.441
269089,2020-10-30,0.739
123533,2020-08-10,0.022
250387,2020-10-11,0.852
20884,2020-02-03,0.063
85008,2019-09-13,0.537
246272,2019-10-20,0.125
86661,2019-10-21,0.000
264362,2019-12-25,0.432
254695,2021-03-14,0.295
249971,2020-03-21,605.000
139513,2020-07-27,64.048
259030,2019-10-29,0.079
108293,2019-03-10,0.432
798,2020-09-20,0.506
71392,2019-12-07,2.818
248098,2020-11-09,0.163
76953,2021-03-10,0.617
263623,2020-12-02,19.830
135605,2019-05-05,0.640
6557,2021-03-12,0.746
44788,2020-10-11,0.901
261517,2020-07-07,0.000
135605,2021-02-15,1.645
716,2019-04-04,0.658
115301,2018-12-31,1.265
257225,2020-08-04,0.271
251704,2020-12-20,0.000
256969,2020-09-05,0.042
108293,2019-11-18,0.436
250255,2020-10-13,6.133
248917,2019-02-22,21.266
256766,2020-09-25,2.494
20681,2020-04-04,0.117
250020,2020-11-10,598.000
245317,2020-02-14,0.107
244858,2020-01-31,3.113
71392,2019-03-12,2.885
260283,2020-11-23,0.797
250097,2019-07-27,2.728
57653,2020-06-07,0.636
184099,2019-12-14,0.020
20041,2020-10-07,0.861
255813,2019-08-03,0.067
263528,2020-08-20,1.390
249943,2019-11-28,26.200
268752,2018-12-14,0.329
255456,2019-04-21,0.823
190642,2019-08-29,0.540
256084,2021-02-14,0.391
270305,2020-03-05,0.000
250097,2020-01-07,2.950
107431,2019-11-01,41.772
261986,2020-02-20,0.532
33804,2019-07-19,0.598
256924,2020-02-07,0.397
260221,2020-01-27,1.230
29401,2020-12-15,1.177
29330,2019-12-28,0.474
150462,2020-04-08,0.037
248696,2019-09-06,0.047
256655,2020-12-18,0.000
261517,2020-01-08,0.000
251881,2021-02-11,1.009
42923,2018-12-25,0.721
139516,2019-10-25,51.475
10065,2019-01-06,0.012
255813,2020-11-18,7.976
150462,2020-03-17,0.103
20550,2020-12-08,0.473
269089,2020-01-20,0.279
199151,2020-09-22,0.250
3592,2020-10-06,0.000
150998,2020-09-30,1.207
37358,2020-12-22,0.035
11741,2019-05-18,1.198
251229,2019-07-21,0.010
123533,2019-02-08,0.183
261517,2021-02-18,0.000
245883,2020-12-09,1.113
56796,2018-12-14,1.052
261986,2019-03-29,1.107
257172,2020-03-17,0.233
250020,2020-09-05,413.900
250095,2019-09-15,0.115
13537,2019-10-02,1.778
128194,2019-07-14,0.548
131327,2019-01-13,1.208
247568,2019-02-25,0.773
17980,2020-09-28,0.701
256971,2020-12-14,0.038
263528,2019-04-29,1.548
97302,2020-06-27,0.250
245493,2020-04-18,1.619
12857,2020-03-18,2.378
256959,2020-06-29,0.200
246629,2019-10-05,1.351
246066,2020-10-22,7.490
254812,2019-02-22,0.425
136482,2020-06-08,0.254
249943,2020-03-18,43.010
244424,2020-12-01,1.410
151213,2021-01-06,0.378
256156,2021-02-04,4.900
20681,2019-11-23,0.000
17592,2019-08-02,0.022
250022,2019-09-09,695.200
246629,2020-08-14,1.266
139514,2019-12-14,0.618
6557,2020-09-15,0.337
250022,2020-10-11,137.800
8621,2018-12-21,1.742
144822,2020-08-27,0.437
132516,2020-09-01,0.487
246516,2020-02-22,0.000
269416,2019-06-06,0.268
269089,2019-12-28,0.735
136212,2019-10-04,1.465
798,2019-09-06,0.808
139517,2020-12-01,75.616
798,2021-01-12,0.182
262259,2020-03-14,0.781
37309,2020-02-21,26.598
69500,2019-09-07,0.892
256084,2020-06-03,0.431
7087,2020-06-21,0.000
283681,2019-05-13,2.785
249660,2020-06-25,1.980
139514,2019-12-11,1.141
256156,2020-11-23,2.060
39681,2020-06-13,0.363
199151,2019-10-04,0.169
33804,2021-01-10,0.727
262462,2020-02-07,1.901
250255,2020-05-26,1.761
135605,2019-02-12,0.385
6562,2019-02-23,0.123
20681,2019-11-26,0.411
150462,2019-09-09,0.526
132516,2021-01-01,0.417
15898,2020-06-16,0.613
250252,2021-03-09,20.000
1004,2019-11-07,0.444
107142,2019-03-19,0.132
245314,2020-10-11,6.390
250781,2020-03-17,0.038
252388,2020-08-14,117.513
124089,2021-01-13,0.490
42923,2020-02-12,0.932
24294,2019-01-07,0.596
248696,2020-08-25,0.061
251881,2020-08-26,0.933
15898,2020-07-09,1.023
29102,2020-01-08,1.160
244858,2019-04-29,3.007
253374,2020-06-17,0.054
256609,2021-02-20,0.807
4910,2020-06-12,1.481
263528,2020-12-16,0.950
256351,2020-10-03,0.568
269416,2020-12-22,0.382
6562,2019-03-18,0.158
67113,2019-05-15,0.067
262259,2020-01-04,0.919
69535,2020-10-13,1.184
139513,2020-11-18,61.948
59449,2020-03-29,1.573
256969,2020-07-20,0.286
256609,2021-01-29,0.860
249971,2019-03-27,6.850
13155,2021-03-19,0.323
245332,2020-02-05,0.000
128194,2020-06-30,0.501
267585,2021-03-02,1.422
262259,2020-04-06,0.682
49043,2020-12-31,1.799
16581,2020-09-17,0.460
255829,2020-09-22,0.810
13155,2020-07-19,0.056
69500,2019-08-16,6.670
245028,2020-04-08,3.960
139514,2020-06-01,0.997
37358,2020-10-29,0.003
6547,2019-08-20,0.299
20550,2019-08-15,0.612
269416,2020-04-22,0.413
80569,2019-11-29,0.350
150998,2018-12-12,6.000
256920,2020-11-04,1.950
17194,2019-06-22,1.659
5479,2021-03-14,0.607
255813,2019-01-02,17.472
20342,2019-04-21,1.273
55005,2020-10-17,1.088
261100,2021-02-09,0.671
62776,2019-10-16,0.860
20342,2019-05-13,1.090
29102,2019-06-07,1.204
254525,2019-10-28,1.170
7336,2019-10-27,0.000
32053,2020-11-24,133.664
250387,2020-11-20,1.235
131327,2019-02-05,1.370
245883,2020-10-16,1.244
58197,2019-05-18,0.533
32053,2020-09-14,410.358
865,2020-09-11,0.144
245958,2020-09-26,2.430
20884,2019-07-02,0.171
245883,2020-11-17,1.081
16581,2019-09-30,0.114
248224,2021-01-05,2.792
245028,2020-06-21,2.309
269752,2019-01-08,0.763
7038,2020-07-08,0.390
190642,2021-03-01,0.556
244899,2019-12-18,1.293
137018,2019-12-29,0.334
9953,2020-08-03,0.362
136482,2019-04-15,0.327
251881,2020-05-05,0.605
264362,2020-03-22,0.697
34770,2019-08-29,1.218
274411,2019-11-03,0.278
97105,2020-01-02,0.027
16581,2019-11-01,0.402
150462,2019-02-06,0.349
20681,2020-05-14,0.103
250252,2020-09-23,15.000
29330,2018-12-18,1.157
256156,2019-02-04,4.050
55005,2019-10-27,1.065
6562,2019-05-30,0.058
245515,2020-02-09,0.613
179922,2019-12-20,0.467
250175,2019-02-15,10.540
256766,2020-06-28,0.601
256502,2019-04-07,0.000
249971,2020-07-10,505.000
68102,2019-07-20,0.022
270305,2020-05-29,0.000
249943,2019-02-04,36.310
107142,2019-08-23,0.167
244858,2019-06-19,6.451
246032,2020-03-21,1.305
44788,2020-12-26,0.905
256655,2019-09-26,0.000
267585,2019-07-15,123.670
268752,2019-11-20,0.999
72238,2020-06-10,0.346
187271,2019-06-22,0.933
250197,2020-03-05,3.918
181113,2019-07-31,164.670
57653,2020-06-12,0.628
245992,2020-07-30,2.652
175989,2021-01-01,0.000
257402,2020-11-05,3.180
256969,2020-05-22,0.019
269084,2020-11-22,0.258
49043,2020-09-18,1.867
20041,2020-07-15,1.086
252388,2019-05-31,414.840
20550,2021-02-12,0.204
261100,2020-11-03,0.703
255254,2019-07-07,0.715
262835,2020-03-13,5.341
245314,2019-10-29,0.050
135191,2020-08-11,0.000
71392,2019-12-29,1.320
7336,2019-12-16,0.006
251229,2019-11-09,0.760
46157,2021-02-28,1.271
249860,2020-02-06,2.003
76953,2019-11-08,0.319
256084,2020-10-21,0.291
246516,2019-11-26,0.000
20550,2020-09-01,0.466
251229,2020-01-19,0.250
262929,2019-07-07,1.352
5493,2020-11-23,0.002
68102,2019-03-09,0.199
20753,2020-04-30,0.331
247000,2020-04-28,2.370
139514,2018-12-28,0.129
256084,2020-01-03,0.551
256084,2020-06-15,0.494
250095,2020-07-18,0.581
1004,2019-10-04,0.155
46157,2020-01-17,0.818
261986,2019-07-18,0.895
20342,2019-07-28,1.747
264362,2019-06-09,0.752
2809,2020-12-12,0.090
246596,2020-01-16,0.333
247568,2021-03-15,0.073
245515,2020-11-19,0.586
262929,2020-07-04,0.897
245302,2019-04-17,3.519
187271,2019-04-18,0.375
17194,2019-08-14,1.612
187989,2019-06-19,0.546
20342,2020-01-05,1.385
144822,2019-08-30,0.192
262462,2020-07-19,2.692
283681,2020-11-10,3.258
254812,2020-07-11,1.897
251229,2020-08-27,1.810
246516,2019-02-07,0.097
20753,2020-01-16,0.182
136482,2020-12-15,0.445
56796,2020-01-10,1.146
262929,2020-12-12,1.000
29401,2020-05-11,1.071
848,2020-04-07,0.635
97105,2020-04-21,0.748
102613,2020-01-16,0.000
244899,2019-01-21,1.691
116228,2019-05-29,0.374
139513,2019-12-06,53.154
256959,2020-09-13,1.340
249943,2020-12-02,30.210
255254,2020-07-13,0.391
247568,2019-02-19,2.349
269752,2020-02-04,0.379
259030,2021-01-25,0.091
175989,2020-01-14,0.000
272294,2019-02-26,0.182
40839,2020-10-09,0.280
255086,2021-01-29,0.054
97302,2019-04-08,0.295
32383,2020-09-06,0.000
264362,2020-06-04,1.359
254812,2020-01-19,0.039
123533,2020-12-28,0.223
13537,2020-06-17,1.940
247568,2020-03-10,1.017
179630,2021-03-02,0.000
56796,2019-10-08,0.000
21106,2020-09-02,0.057
269084,2020-09-01,3.802
250855,2020-12-31,0.744
13537,2020-08-27,1.503
262929,2021-01-04,0.898
247568,2020-04-01,0.643
250202,2020-04-04,2.779
13024,2020-07-30,0.000
6564,2019-09-05,0.076
262835,2020-06-12,3.369
54212,2019-07-19,0.565
272294,2020-02-20,0.191
248917,2019-05-15,20.003
245493,2021-03-05,0.703
246516,2021-03-03,0.000
250567,2019-07-30,6.974
255254,2020-09-20,0.642
264362,2020-09-05,2.220
256084,2019-10-04,0.204
152526,2019-09-03,0.000
10065,2019-08-09,1.276
248098,2019-11-14,6.069
20681,2019-01-10,0.423
74697,2020-02-29,0.682
249860,2021-01-19,1.688
56796,2021-03-14,1.339
245883,2021-01-16,0.527
244680,2020-02-04,2.560
33804,2019-03-07,0.825
72238,2021-02-05,0.099
261100,2020-08-03,0.000
248128,2020-10-03,0.672
13964,2020-01-30,1.691
20753,2020-08-31,0.417
798,2020-10-25,0.230
3592,2020-07-13,0.000
264362,2019-06-03,0.632
54212,2019-12-27,1.006
184099,2021-02-18,1.046
254812,2020-12-11,0.354
40839,2019-09-04,0.476
716,2019-11-20,0.472
29401,2019-12-01,1.706
6562,2020-12-15,0.240
72238,2020-02-17,0.518
262259,2021-03-12,0.486
252388,2021-01-28,127.448
29330,2019-09-05,0.544
17592,2019-07-20,0.136
244899,2020-07-27,0.756
263528,2019-05-30,0.960
255813,2019-04-05,0.410
139516,2018-12-08,39.549
244424,2019-04-24,2.060
34770,2019-09-01,0.604
260726,2021-01-21,0.001
245302,2019-10-19,1.040
256924,2020-10-04,0.761
107142,2019-11-07,0.111
5493,2019-10-12,0.000
254812,2019-11-10,0.060
13024,2020-10-20,0.002
97302,2020-08-19,0.219
3941,2019-12-07,0.025
5802,2019-07-20,5.491
251229,2019-09-25,3.280
72238,2020-01-05,0.030
123533,2020-01-15,0.293
20550,2020-02-15,0.686
269416,2021-03-01,0.278
256609,2019-12-19,0.379
270305,2021-01-02,0.000
246596,2019-03-07,0.515
55005,2019-06-25,0.506
6555,2019-10-31,0.225
269416,2019-08-10,0.832
37302,2020-02-14,7.514
135191,2019-08-06,0.000
123533,2019-12-24,0.464
9493,2020-11-09,0.044
8621,2019-04-10,1.314
244391,2020-11-17,1.087
249951,2020-08-14,0.088
256947,2020-07-30,24.530
20342,2020-12-07,1.506
8621,2021-02-02,1.059
20041,2020-03-21,0.916
69535,2020-03-06,1.300
268752,2020-02-16,0.842
251229,2020-09-18,2.470
250252,2021-02-14,20.000
253208,2020-02-12,4.423
848,2019-08-07,0.177
86661,2020-01-21,0.142
248224,2021-01-02,1.460
245317,2021-01-28,0.082
277704,2020-04-24,0.216
136212,2020-01-09,1.252
246596,2019-05-05,0.525
249397,2020-02-06,9.493
139513,2019-11-14,53.797
272294,2019-01-09,0.133
250197,2019-11-02,3.719
17980,2020-11-30,0.872
44135,2019-11-04,0.620
139515,2019-08-06,0.531
262929,2019-09-15,1.065
256971,2020-11-17,0.000
261206,2020-07-05,0.999
20041,2020-11-10,0.610
250255,2020-05-04,1.995
5479,2019-09-19,0.895
249897,2019-01-21,413.020
80569,2021-03-20,0.446
151568,2019-12-20,3.290
269089,2020-04-26,0.418
